Review,Sentiment
"We went here for our first two nights on arrival at Columbo airport. It is a very convenient drive (about 3 hours), and in a lovely setting with great views. Ultimately it was our least favorite hotel in Sri Lanka, but we stayed in what are all top ten hotels, so know this was of a high standard. Ultimately it was a bit noisy and crowded near the pool area, and the dinner buffet was simply unremarkable, and our rooms were on the lower floors so a bit disappointing with lots of insect activity. Check in was very slow and while we were given some nice juice while waiting, it really shouldnt have taken so long to check us in. Prices are not cheap, we booked direct, but ultimately this hotel seems to favor its tour group the most. We'd recommend this for this area of the island, but there are better choices within 3 hours of the airport, such as the Jetwing Lagoon, but this place is very convenient for the cultural triangle, and we'd highly recommend it as the base for that.",Positive
"We stayed for 2 nights at the Heritance Kandalama at the start of our week in Sri Lanka, the hotel was designed by the famous architect Geoffrey Bawa, and it is built into the rain forest, the wildlife that can be found in the surrounding area is incredible! The hotel is clean, but I have to say arriving at night in the evening of our first day was a bit of a shock, this hotel takes some getting used to as there are bugs all around you constantly and don’t be surprised to be sharing your room with a gecko or two at all times. They can be quite noisey at night and disturbed our sleep. This hotel really is spending a night in the jungle and you will hear lots of noises through the stay which can be a bit nerve racking at night, including monkeys running up and down the corridor and sitting on your balcony (they tend to leave you alone if you leave them alone). Despite the initial shock it’s an incredible experience. Food is ok, standard buffet for breakfast and evening meal... facilities are good, the infinity pool overlooks a large lake where you can see animals drinking. You will see elephants snakes and lizards on the grounds if you are lucky too. Plenty of sightseeing to be had nearby.",Positive
"his is quite a large hotel, and very impressive. We were looking forward to visiting this hotel as it is definately something different, and we werent disappointed. The view from our room was stunning, watching the monkeys in the trees outside and playing on our balacony was one of the highlights of our trip to Sri Lanka. The service at this hotel is excellent as is the food. We had a corner room and so had double aspect windows which was wonderful. The only fault I have to make was seeing the elephant that is used by the hotel for people to ride tethered and wearing chains around its neck. Very upseting to see and not the reason we visited this beautiful country. Surely seeing these magnificent creatures in the wild is far better than seeing this animal chained and tethered and used for pleasure ride",Positive
"We stayed four nights here as a base for exploring the cultural triangle and it was an amazing experience. We were lucky to get an upgrade to a mini suite with great views and well away from the central area. Staff service was superb and the buffets had a fantastice choice of Asian and European food. However we found that the service, whilst excellent, was rather impersonal which we put down to its being a big hotel with constantly changing guests. We were there in the quiet season and we suspect that in the peak season it could be a problem to find space around the pools. After dinner they offer free tea and music in the lounge but it is not well advertised and we were often alone listening to some great musicians.",Positive
"Where to start...! Built in the mountains, overlooking the lake and jungle, our room was just simply stunning, with incredible views (even from the shower!). All the food we had was cooked perfectly with good taste and lots of choice, especially for buffet breakfast. Room service was punctual and the staff friendly and helpful. As with all luxury 5*s they know how to charge for food and drivers, but in comparison to some other currencies, still value for money. The big issue for us was noise. During the week it was no problem... hotel was all adults (many honeymooners), but come the weekend, children were running round everywhere (breakfast, etc). Our superior room was on the third floor one flight up from the pool but by the stairs where you entered it from (room 340). We had over excited kids running up and down past our door for a good hour (not what you want at 7am on vacation!) and then they proceeded to play music (we had to complain) and make noise playing in the pool. Not the kids fault, they were having a good time, but impossible to relax before a long haul flight as rooms are not soundproofed (doors or windows). We could also hear floors being cleaned, early morning, etc. Overall this place is incredible and definitely worth a visit - it is genuinely breathtaking. Our room was worth every penny, just not at the weekend! Ask for a room away from the pool or book day excursions so you’re out and you should be fine.",Positive
"We had a lovely time at Heritance Kandalama and were lucky enough to receive an upgrade - it is an amazing location and food was delicious. Safe to assume with all 5star hotels beware of high prices for food, drinks, laundry and drivers. Our only issue was minor communication problems, we arrived and were seated at a cafe, no one gave any indication that we could check in other than scanning our passports. About 30min later someone came with a piece of paper to sign, then said our room wasn’t ready yet. We decided to have something to eat, when it was time to sign the bill they were very confused that we didn’t know our room number and spent another 15minutes trying to figure if we had checked in. After an hour and a half we were taken to our room, thankfully with an apology. Minor communication issues were throughout but our guess was it due to many staff at site (calling multiple times about one thing, even after we had given an answer). Would still recommend visiting such a beautiful hotel.",Positive
"High quality resort with beautiful lake and jungle views. Rooms were spacious, quiet and clean. All our meals were well prepared and tasty. Good cocktail and wine selections. The buffets were incredible. So many options and great quality. The infinity pool overlooked the lake and was a great place to unwind. Only annoyance we had was not enough lounges by the pool so we had to sit in the cafe and walk down each time we wanted a swim. They had lots of dead space around it, which just looked untidy. Shame they don't utilise it with more lounges and umbrellas. Highly recommend a walk around the lake. Felt like we were in Madagascar.",Positive
"Staying for 3 nights as a base for the ancient capitals and Buddhist shrines. The hotel is a little tired, but clean and well looked after. Staff are excellent and food has been very good. The hotel is quite unique in terms of its green credentials. Great views from our room. We would recommend.",Positive
Lives up to its name as an one of Asia's award winning Eco hotels. Enjoyed our stay. A special mention of Raj for his excellent service in resaverations. The hotel Was somewhat crowdeded with chanisees and Korean tourist who i felt was a bit loude at times.,Positive
"This hotel designed by Bawa is an amazing construction built into the rocks and hill and has great views. The horizon edge pool is quite special. It is a big hotel with constant movement of large groups in and out so does feel a little impersonal but the service was good and food, especially the breakfast, very impressive.",Positive
"As a family, we stayed 3 nights in Heritance Kandalama... I admired the roof gardens and well as the pool on the roof..At night when walking to the restaurant we could see bats flying in the corridors…There were also monkeys visiting outside the restaurant and on the ways between the buildings...The buffet was varied including local food, Asian and western food... there even was a fresh juice station!!!There were.beautiful views on the artificial lake..The rooms were decorated with taste and soundproof.Last, the coco spa was a place you should definitely visit: it was heaven on earth.. the staff was skillful and very accommodating; we wanted to go back on our last day but they were already fully booked, yet they took us after hours for a 1hr massage... so grateful, thank you!",Positive
"After staying in an airbnb in another part of Sri Lanka, this mega hotel felt a bit soulless and impersonal at first. The staff at check-in were polite but there wasn't that personal, sincere touch that we had gotten used to in Sri Lanka.We booked a Superior room, which is the most basic room, and our room was on the lowest level. This hotel is built into the surface of rock structures, so the lower levels felt a little dank and humid. But once we stepped into our room, it really felt like a sanctuary. The room was clean and pretty well sealed from the outside environment. This is important as this hotel has tons of night flies, lizards, and praying mantis at night. But only on the outside of the rooms, never in the room itself. After the first night shock of walking among swarms of flies on the walls, we got used to it and were never really bothered by it after that. It IS a jungle hotel after all.We loved our room, we loved the pool (go to the Rashmi pool at the second level, it is MUCH less crowded than the main pool), and we loved loved the buffet breakfasts and dinners. This hotel is secluded so the quality and value of the restaurant is so important. We liked the variety of the buffet dinner, and the fact that the breads were baked fresh / warmed in the dining hall itself. To summarise, we enjoyed our stay here- loved walking around the hotel to take in the views and breeze. In fact, we kinda regret going to Polonnaruwa on our last day- would've enjoyed spending an entire day just lazing in this hotel instead.",Positive
"This is a truly unique and different hotel, unlike any I have ever stayed in before. This is due to it being built into the side of a mountain and covered from top to toe in jungle vines. The hotel stretches for 1km from end to end which is another unique thing about it. Although it is huge, it doesn't quite feel that way. The hotel staff are wonderful from reception to dining staff to pool staff to cleaning staff to bell boys... they are all so friendly. The hotel is built in the hillside, which looks spectacular. It is overgrown by vines from top to bottom and it is crawling with monkeys. They come sit on your balcony and you don't dare leave your balcony door open... they are straight inside. We had a beautiful suite on the 3rd floor with a huge glass windowed shower looking out over the jungle. I also relaxed in the spa bath sipping a wine looking out at the gorgeous view... it was amazing. We had a huge living area with balconies off both there and the bedroom. It was just stunning. The food is absolutely amazing. Our buffet breakfast selections were incredible and we also had dinner here twice. The chefs are always there cooking for you. The hotel has three different pools and we used all three.The playful monkeys come and hang around the pools to play. They are quite entertaining. We went out to all the surrounding tourist sights in the mornings and returned to the pool in the afternoons. There are so many things to see nearby such as Lion Rock, Pidurangala Temple Cave Rock and the Dambula Temple Caves. It was quite expensive to stay but worth every cent as the experience was so unique. This really is a must stay hotel in Sri Lanka.",Positive
The hotel is uniquely situated in the middle of the jungle . So you see monkeys dears peacocks etc . You can go walking to a very near lake where u can see an elephant bathing and see rabbits running . The hotel itself looks better in photos than reality . Rooms are old . The meals at hotel are very expensive . Even the sauna and steam which are offered as complimentary to hotel guests all over the world you are asked to pay for it . The staff is very friendly in general however sometimes you don't really understand what they are saying because of the very heavy accent in English . IN any hotel in the world you will find some free activities that will encourage clients to join and then pay for some other activities in this hotel everything you have to pay for it and very expensive,Negative
"We stayed here for two nights mid-August. We were seated outside near the pool area whilst being checked in (which took 15 minutes) and were given a drink and a fresh cloth to freshen up. We were taken to our room on the 4th floor and the view over the lake with Sigiriya in the background was stunning! The room was lovely and clean and there were some nice touches, like the handmade cookies and cashew nuts. The food in the buffet restaurant was pretty nice, although not amazing like other buffet restaurants we had experienced. The staff were friendly but not too attentive as it was a busy hotel and they had to check on quite a few guests. A carafe of red wine was almost 4000 rupees which we thought was too expensive. The monkeys surrounding the hotel are cute and adorable! Overall an enjoyable and pleasant stay, just mealtimes could be improved. The views are breathtaking",Positive
"We used this hotel as our base to explore the region - we visited Polonnaruwa, Sigiriya Lion Rock, Dambulla cave temples and Kaudulla NP from here. Convenient, but a base in Sigiriya would be better as the drives would be shorter. However, given the unique setting of this hotel, I think it’s worth the extra travel time. The hotel has a stunning location, and the architect did an extraordinary job to settle such a large building amongst the nature and the rock. Wonderful views everywhere with the building hiding behind the jungle growth. Nature here is accepted and not fought against, with open corridors, so the monkeys, lizards and insects are free to roam, and they do! Fantastic. We stayed here for three nights. Spacious suite. The living room, bedroom and bathroom, including shower, all with magnificent views over the lake. Breakfast was reasonable, with a live cooking station which was good. Room service, and the a la Carre menu in the pool area were all good. We didn’t try the a la Carre restaurant. We had the buffet one evening which also includes a live cooking station. Whilst the food is plentiful, we didn’t enjoy it (poor quality meat for example and lacking flavours). Would we stay longer? - yes because of the peaceful and special setting, but no because of the food.",Positive
"A fantastic hotel with 3 swimming pools, dramatic views, lovely rooms and a nice (if a little limited) games room. Our 3 night stay was slightly marred by some poor staff. The lady who greeted us was thorough but really insincere in her greeting and some of the other staff were a bit officious. A great shame as most of the staff were really great.",Positive
"The hotel is surrounded by lush green vegetation and a lake. Rooms are spacious, clean and comfortable. Breakfast is fantastic. A lot of monkeys around the property, so keep the door (patio door) closed. They will ransack your room if left open. The bar closed early even though they said it would be open till midnight.",Positive
"It was a greatt experience , our room was near the monkeys and all kind of trees so it was so entertaining. The infinity pool is wonderful with its stunning view! The buffet was very rich and diverse , the food was great. The service was great and especially the room service who surprised us each time we entered our room because it was our honeymoon! In our third night we enjoyed listening to a live sri lanka band in the lounge! New experience and unforgettable!",Positive
"We recently had three nights here while touring Sri Lanka. First impressions are good with a welcoming drink in the cafe by the infinity pool. Evening meal buffet was good as were the breakfasts. We also had some snacks and drinks in the cafe which were good too. Decor in the rooms a little tired and could do with updates to bathroom, furniture and lighting. Noise from other rooms and the walkways outside the room was disturbing at night soundproofing could definitely be improved.",Positive
"We stayed here for four nights but were really quite disappointed. Our first room smelt of damp and the plug was broken where the mosquito lamp should be plugged in. We had to be moved to another room which meant packing and moving again. The bathrooms were outdated with such high bath tubs which were jacuzzis so it was very difficult to get in and out. The infinity pool was madness at the weekend and had ver few sun beds so you had to be very lucky to sit by the pool. The hotel needs updating and relies on being in the most wonderful location. Food was good and service was fine, we felt it just didn’t live up to its reputation.",Negative
"Not only worth a trip for architecture-aficionados, but also for backpackers who want to relax a few days. Being built into the rock and looking over the Kandalama Reservoir, the Heritance offers a great mix of nature and a bit of luxury, even tough it’s a huge complex. Get one of the better rooms to enjoy a great view, especially from the bathroom. Their buffet restaurant has a big selection of western food as well, but if you’re into the local curries, go to the a la carte restaurant where you get a great selection of them for the same price and less people.",Positive
"Wonderful place - the garden of Eden? I recommend yoga in Kandelama - took A class this morning - revitalized, rise and shine🙏 As a foreign yogi it was easy to follow the guided session. Kandalama is the place to be when you love Nature. A scenic place for body, mind and soul👌",Positive
"Up graded our room to Sigiriya wing with an extra payment. Superb view of Sigiriya and Pidurangala at the far end. Jungle full of natural sounds such as rustling forest trees and birds chirping, Fantastic !! Spacious and comfortable room comes with a Jaqucci and an overhead shower. Delicious food. Good spread of desserts. Breakfast buffet was the highlight among the lunch and dinner buffets . But not their “Roast Paan”. Too hard to bite. Friendly and attentive staff and Akila – life guard at infinity pool on the top of the list. Not forgetting Shamalie – Pastry chef at the cafe bar who served us professionally with an innocent smile. There are two more swimming pools and Rashmi – the largest pool is good for an evening swim. Second time in Kandalama and had a wonderful two day stay in a peaceful nature environment . Would love to go back. Highly recommend to all who needs a holiday with nature.",Positive
"This hotel which is like 100 yrs old is maintained well and cleanliness is on top! Rooms are good and there are lots of monkeys and other birds revolving arnd the hotel.. best part was their swimming pool with the bestest view possibly one can imagine! Food, drinks, people, stay, etc everything was memorable for us..!",Positive
"We treated ourselves to one night at this amazing hotel and am so glad we did. The views from our room (and the bathtub) were just amazing and waking up in the morning to see monkeys playing in the trees outside your window was just incredible. The infinity pool has views to Sigiriya and if you’re having lunch at the cafe near the pool you might be lucky enough to see the resident chipmunk. The hotel is perfectly located for day trips to Sigiriya and the Miineriya National Park and if you’re looking to spoil yourself, I would definitely recommend it.",Positive
Heritance Kandalama is one of the best 5 star hotels in Dambulla. There is approximately a 30/45 minute drive to both Sigiriya and Pidurangala which are main attractions in Dambulla. The hotel arrange transportation for you if you don't have means to commute. The hotel is at the edge of the kandalama river with a breath taking view. This is an eco friendly hotel and the corridors are open where you get to see monkeys frequently. I got to know that the hotel has a bird's park and some animals even though I didn't get a chance to visit. The food was good (specially the local cuisine) with a satisfying variety. However we were told that they are not laying out the buffet for one meal as they didn't have enough guests and we were offered the option of going with a local meal or ala carte. Eventhough we've paid for full board we were informed that we need to pay if we are to order from ala carte which was unfair. Apart from that glitch the stay was enjoyable and relaxing with a pleasant staff.,Positive
"We stayed here for three nights on our way to the east coast. It was our third visit. Geoffrey Bawa's innovative design of 1995 is probably his masterpiece. Not everyone will like the minimalist design but its setting and deference to the landscape are awe inspiring. The enormous bronze owl by artist Laki Senanayaka dominating the staircase is amazing. As we had visited all the ancient sites in the cultural triangle on previous visits, we spent a long time just sitting on our balcony, looking at the dream view and spotting birds - although the two resident troops of monkeys who patrol the area can be a pain. A walk in the grounds also rewarded us with sightings of a giant squirrel, lizards, a mongoose and beautiful butterflies. The infinity pool is stunning. We visited Mineriya National Park which is part of the 'elephant corridor' and had excellent sightings of elephant herds and many birds. I would say, after three visits, that the hotel is slightly showing its age and could probably do with some updating of the bathrooms particularly. We stayed in the Sigirya wing and we had a huge bath/jacuzzi with overhead rain shower but the bath was extremely difficult to access with a step. As I'm short, I needed my husband's help to get in and out. A separate walk-in shower would be preferable. We had also forgotten from previous visits that you can hear noise from the restaurant if you are underneath it on the 4th and 5th floors of the Sigirya Wing. We asked for a room change on our second day and they were able to accommodate us. The restaurant was as good as ever with buffet options and fresh outside cooking stations. We felt privileged to stay here again.",Positive
"I last visited Kandalama in 2011 and it was great to be back and find the hotel as charming as before. The room we stayed in (Superior Twin, Sigiriya Wing) was on point, the buffet spreads at dinner and breakfast were generous and I only wish we stayed more than one night.",Positive
"This hotel is much larger than the ones we usually choose, but was well placed for our chosen activities. We stayed for three nights. Our room was very well appointed, with views over the jungle and the lake. We were able to watch the monkeys playing on our balcony from the bedroom and from the bath! The buffet in the main restaurant was perfectly adequate and the tables were cleared quickly and efficiently. However, the food in the a la carte restaurant was excellent, with impeccable service. We wished we'd eaten there on each of our three nights.",Positive
"This was the second time I have stayed at the Heritance Kandalama and the fifth time I have visited Sri Lanka. This hotel was the first to be LEED certified outside of the States and the first in Asia to be Green Globe certified, but after 25 years, it is looking a little tired around the edges. That said, it's a great property, offering good views and a great vantage point, overlooking the reservoir and Sigiriya in the far distance. Because it is effectively draped all over with vines, it's hard to spot from a distance. The hotel embraces the local wildlife - birds of prey dot the skies, a lot of smaller native birds inhabit the forest at the edges of the property and at any time your balcony can be invaded by a troupe of curious macaques (keep the room doors closed!). I found the service to be fine, the room (sitting and bedroom) very spacious, the fixtures a little worn - but, it is the tropics. Everything wears very quickly in this climate. The food, especially at breakfast, is good, especially if you love Sri Lankan food, as we do. I organised for my small group to attend a cooking demonstration - in fact we had a tour of the kitchens, sampled a lot of foods, and met the head chef, originally Sri Lankan but now living in Canberra. The demo was great (crab curry), as was food afterwards - we had the entire dining room to ourselves. Organise this through the PR manager onsite.",Positive
"so i decided to re-do my review here since my last review since the staff totally stepped up. i was touched by their efforts to make up for the first day that didnt go too well. so in all fairness i decided to write my review. on the first day i was dissapointed by the speed of work and ability to understand needs by the staff but on the second day after my review they really gave 100% and i'm thankful for that. the hotel though is really not 5* at all. its 3* leaning on a 4* . the entrance for starters didnt look like a hotel lobby reception with any form of grandeur. The heritance negombo for example had a much better standard. The second floor in which i stayed on has a shocking scene when the lift opens,... it feels like an underground dirty dungeon with a huge wasp or some bug nest 10m in front of the lift. The place looks dirty and bug ridden , which i can understand must be hard for the hotel to manage cos its in the jungle like area. at night u need to run to yr room ans shut the door asap or the bugs come in. they hv a nice pool and its nice to see monkeys and squirrels coming over. food was not worth the money. it was an international buffet which seemed strange cos in sri lanka u'd want sri lankan food not risotto. too much meat and not enough vegetarain food. was dissapointed with the dinner..... but breakfast was not too bad. staff at the restaurent were hardworking and kind",Negative
"The hotel’s location and views are amazing. We were kindly upgraded to a nicer room with jacuzzi tub and balcony. The staff were always friendly and welcoming and the food was really delicious. There are some improvements that can be made in regards to room cleanliness, some of it is quite dated and therefore mouldy/dirty. There are a lot of bugs/insects around the hotel at night time but it is set in the jungle so is to be expected. Overall we had a really great stay.",Positive
"During our visit to kandalama we were stayed at a triple room, considering about the size its comparatively small but it was fully equipped and completed with amenities. They have got a classic infinity pool facing to kandalama reservoir, which gives mind relaxing view during the sunset. Staff is well trained and love their morning buffet as well as dinner. Recommended place for who are seeking geoffrey bawa's architecture meets natural beauty.",Positive
"Our room was located on the fifth floor facing the lake. The view was magnificant. I wish I had one more day so I could enjoy the hotel more.Therre are 3 pools where you can enjoy and relax at the same time, and infinity pool is the winner with the view toward the Sigiryia. The room was spatious with nice bathroom, though it is visible that it needs to be restaurated. The bed was very cosy and the pillows as well. The buffet breakfast and lunch is for everyone's taste. And stuff is very friendly and courteous. I slept like a baby, and that was really needed. I plan to go again this year, as I told almost all my friend about this hotel. I wish that the prices are not that high...",Positive
"I enjoyed our two night stay here. The rooms were almost minimalist and the bathrooms offered views, as did the bedroom, through tropical vines to the ""jungle"" below and the hills in the distance and each morning we were greeted by families of monkeys grooming each other or trying to control their wee ones on the balcony. so best obey the advice to keep balcony doors closed as the wee devils get everywhere. The public rooms we re less than useful and the bar usually empty. Corridors were open with the rocks and trees encroaching on them. Breakfast, like dinner, was buffet style and reasonable in choice and variety and some cook-to-order but generally very busy.",Positive
"Had a lovely stay here and there are plenty of things to recommend about it including the location, the set up and the friendly staff. It is let down by quite average rooms and food that is just alright and mainly westernised",Positive
"Worth a visit for the setting and architecture as well as the fixtures and fittings detail of course, but the big surprise here was the yoga. As a yoga teacher I struggle to find classes I like whilst travelling so was very happy to spend an excellent 2 hour class with Lanka that included Pranayama, Sukshma Vyayam a nice sun flow and Yoga Nidra. There are also ancient meditation spots nearby that apparently Lanka leads groups to. The yoga is $20/hour. The food and service at the hotel are not good, but the design, infinity pool and yoga made it well worth the stay.",Positive
"With its jungle setting and architectural design everything just blends into the landscape. This is a great hotel to use as a base to discover Sigiriya, Polonnaruwa and Dambulla. I would recommend a deluxe rooms with lakeviews and lion rock. In the morning you can watch the monkeys playing in the tree tops. For a big hotel the service and food was excellent. This is an extremely comfortable hotel for a two night stay.",Positive
"Stopped over for the lunch and scenic view, and was well satisfied!! The buffet offers delicious Sri Lankan curries, as well as an array of Western food options, seafood BBQ, desserts, fruits and drinks. The building architecture is a true work of art, and don't forget to see the monkeys chilling in the grounds.",Positive
"Arrived after a long journey from the coast in the dark. Escorted to my room quickly and efficiently. The room clean, tidy a kind of colonial feel with dark wood and ceiling fan (there is Air Con). Quite liked the jacuzzi tub in the window of the bathroom. It would take the rising of the sun the following day to highlight how impressive the view was...which was pretty impressive. We took dinner in the main restaurant with the hotel buffet. Lots of choice, not amazing quality but perfectly ok. Breakfast choice was fine the following morning with live stations catering to different ethnic tastes. I found the bar area a bit limited and the public areas a little too dark in the evening. If you are thinking of staying here, Google external images of the hotel and you will see why it is unique. This is quite a special hotel... including the monkey’s outside the bedrooms looking in to see what food and anything else they can steal... The light and power controls behind the headboard were a little odd and difficult to operate in low light - I had to resort to using the torch on my phone to see. Hotel has several different pools and an upmarket a la carte restaurant. This is all about location....it is about 30 mins from Sirigiya, which can be seen from the one wing of rooms. Return... yup!",Positive
"A beautiful place blending perfectly into the surrounding jungle. Great staff which makes you very welcome, delicious food and nice rooms. We liked to lush vegetation around and monkeys, squirrels, bats and birds coming to visit. Yet the prices for food, beverage and Spa for example are even for European standards quite pricey. Therefore one star deducted.",Positive
"This is a hotel that promises much from the reviews and photos... perhaps too much. It is certainly nice, and would have been a very innovative design a few decades ago. The views from our room were superb, and you definitely feel right in the jungle with wildlife right outside. The fixtures and fittings are starting to look a little tired however, and the pool(s) were a bit of a disappointment... not much room for sunbeds and generally dated. This also goes for parts of the hotel itself which are quite cavernous (like the home of a villain in a 1970s James Bond movie) but lacking in atmosphere. All in all, a good base for getting away from it all and visiting local tourist sites, but showing it's age slightly.",Positive
This was a nice hotel but very crowded and a little impersonal. However I was greeted by the loveliest staff- who upgraded us to another suite. It was perfect for our honeymoon visit in Sri Lanka. We opted room service over dinner and it was delicious and prompt The highlight were the views and watching the monkeys play outside while we showered- it was entertaining. Impressive hotel though not genuine warm experience from all staff. Caters to locals more than travellers from overseas and lacks some charm.,Positive
"This hotel is built into the rocks - the design is really spectacular. You have wonderful views over the surrounding countryside and monkeys climb on the structure and peek into your room. Its a quiet hotel - ideal for couples or families with kids who don't need entertaining. Mine are 5 and 7 and were fine. The food is really good - lots of local stuff. It isn't perfect. The service can sometimes be a bit snooty and you get massive groups of locals visiting who are paying a fraction of the price us foreigners are charged. However, I don;t think a trip to the region is complete without a stay at Kandalama.",Positive
"The hotel is situated in the middle of a jungle, but the access road was decently maintained. So an easy ride even in a car.Almost everything about the hotel was great from the scenery, to Jeffrey Bawa's iconic architecture, to friendly staff, to excellent rooms, to great dining offerings. However, the hotel was not prepared to serve a full house of guests on our first night making us wait in a que for a table at the restaurant. It was a case of pure indecisiveness as the hotel apparently had been facing the same issue for several days. Apart from that, it was a wonderful experience, where even our 1 year old baby was highly enjoying.",Positive
"Great Hotel with a beautiful view all around. Friendly staff, great food. Dilini Rajapakshe from the reservations helped us in selecting good and suitable rooms as we had a paralysed patient with us.Rooms with sigiri view & dambullu view was made available for us. Surprise birthday cake was given to us on our fathers birthday which made our stay more happier and memorable.",Positive
Very nice hotel with good and clean rooms. Worth of money. recommend for visiting. We spent two nights. Swimming pool view is super cool. I give 4* because the taxi service is soo expensive.,Positive
"The design of the hotel and the way it blends into the jungle is impressive. Our room was very nice with a splendid bathroom and lovely views of the lake but a bit dark because of the vines growing down the front of the hotel. However the monkeys use these to move around and it was worth a bit of loss of light to see them on our balcony. We stayed for 3 nights and visited Dambulla, Sygria and did the Elephant safari. All very enjoyable, especially the elephants. We were half board and the food was very good but not spectacular. A few minus points. The bar area was soulless. The decor was dark and not welcoming although to be fair the bar staff were. Also the pool area just had a few beds and no umbrellas. However we spent most of our days out so this wasn't a big deal for us. It is a hotel suitable for a few nights stay to see the sights of the area but I would not recommend it to someone who wanted to stay for a week and just chill out.",Positive
"We stayed here for 3 nights during a 2 week tour of Sri Lanka. What a fantastic hotel. The location is super. The hotel is overlooking a gorgeous lake and the hotel itself blends in so well to the surrounding area. It was designed by Geoffrey Bawa and we found ourselves seeking out other bits of his work during our stay in Sri Lanka. Our room was spacious with a great bathroom. We were told to watch out for the monkeys so we kept our balcony door closed. 3 swimming pools in the complex and the infinity pool over the lake was our favourite. As mentioned in other reviews there is a need for more beds by the pools and umbrellas would be a great addition too. The staff in the hotel were fantastic. So welcoming and friendly. The food in the buffet restaurant was gorgeous. Breakfast was amazing as was dinner. Fabulous choice and quality. There was music every night in the lounge off the restaurant. Hotel is in a great location for Siguriya, caves in Dambulla and elephant safari in Kaudulla. I thought we would see a handful of elephants but we saw 300-400. We also went to Polonnaruwa from here. A tip if you are going there or the caves is to bring a pair of socks as you can't wear shoes in some sites and the ground was rough and ROASTING! I would absolutely stay in this fantastic hotel again. Some more beds and umbrellas around the pools and it would be 5 stars.",Positive
"We stayed here for 2 nights on a 2 week SL tour. First impressions were awful after 6 emails before our stay were ignored and an eventual reply was quite rude. On arrival I asked to see the manager. I spoke to the guest relation manager about the emails. She was kind but not very helpful. In the end things got sorted out but no apology for lack of communication was ever made. It seemed the staff didn't care too much. From there on things did improve - we had booked a suite and stayed in room 415 ( I think). Great views, massive room. Langurs all around us - fantastic breakfast buffet with, oh thanks, brown bread and so much choice. Evening buffet also high quality - crazy but amazing hotel, it is quite spectacular A few more comments- hotel has 3 good size pools. That is great news as it is a large hotel BUT.... no landscaping around pools and only 15 sun loungers for all! That is not acceptable. There is plenty of space for more loungers. - no nice bar area - no nice lunch restaurant If they would create the above, this hotel would be amazing. The highlight for us was meeting the lovely guy who runs the Eco park Would we stay again? I think so. The location and jungle setting are really worthwhile.",Negative
"My partner and I stayed here for two nights while we stayed in Dambulla. The staff were very nice, although a slight language barrier at times. The hotel was nice but was quite dated, the paint was coming off in some parts and a bit of rust was starting to form in the shower area. Other than that we had no issues, the buffet dinner was great and the view from the pool was definitely the best part! I think if we stay here again we will pay to stay in a better room.",Positive
"This hotel designed by Sir Geoffrey Bawa snuggles into a hillside in a nature park. Rooms are large, somewhat dated and beds poor. Food standards are really good -- congratulations Chef. Pools are not really for swimming. But if visits to the cultural triangle is your reason for staying then a good base from which to travel.",Positive
"What a hotel. Great vision to build this, views are spectacular . Service is great, Food was brilliant, the buffers were brilliant and plenty of choice for all tastes. Three swimming pools to choice from, and plenty of places to visit out side the hotel. The hotel has been around for a while and now is beginning to show signs of age.",Positive
"We went in Nov. kind of raining season. I was really worry about bugs & mosquitoes when booking this hotel since it's in the mountain but turned out it wasn't too bad at all. the room was quite clean. We love the breakfast, the food was great. The pool has beautiful view.",Positive
"I would like to rate this hotel as good, as it is neither average or very good. We stayed her based on a recommendation of a friend and although there are many good points we did feel that the hotel is a bit tired and the staff not as responsive as they could be. Positive side first the hotel is built into the side of a hill and the views are stunning. It is reasonable convenient located for the cultural triangle sites and the food is good. The wildlife is wonderful you have the constant presence of monkeys. Sadly what otherwise could have been an excellent hotel is let down by a number of factors. Firstly whatever they say a ""Superior Room"" is a basic room. We were staying in the Dambulla Wing on the 5th floor. I would recommend not going to any lower floor as your views will be restricted. Our room was dark and looked tired and in need of redecoration. They only give you one key, which is inconvenient if there is two of you The bathrooms looked tired and needed upgrading, no bathrobe or bath. There are three pools, an infinity pool which gives a spectacular view over the lake, a small pool with a rock bottom and a pool at the end of the Dambulla wing. Sadly there is limited space to sit by the pool and a couple of times we weren't able to find somewhere to sit. The pool at the end of the Dambulla wing is the quietest. Service at the bar is slow, mainly I suspect because there are too few staff to service the need. If you want somewhere to stay near the Cultural triangle this is fine, but don't spend too much time at the hotel",Negative
"Spent 3 nights here during which time we visited nearby Sigirya Rock and also went on elephant safari. Hotel is unique, carved into a rock face in the jungle. Monkeys are ever present. Amusing to watch but don’t be tempted to feed them. Hotel has great views over huge lake with Sigirya on the distance. Good facilites, 3 pools, good food. Room was fine but in need of an update. Apparently a programme of renovation is planned later this year. Good base for exploring the various attractions in the area.",Positive
"We stayed one night and the weather was horrible so we didn’t enjoy it as much as we could have. The architecture is amazing, and from the lake it’s quite hard to spot the 150 room hotel. Very good not excellent because the restaurant was very noisy and more of a canteen than restaurant feel to it. Our mid range rooms were lovely, but we couldn’t sit outside on our balcony to enjoy the view or the monkeys because we were overwhelmed by the noise of a huge generator. The lake safari advertised didn’t exist, and the lake boat trip was pretty hopeless and a bit boring tbh.",Negative
